TIMESTAMP_END,LW_IN_T1_47_1,PA_T1_47_1,PPFD_IN_T1_47_1,RH_T1_47_1,SW_IN_T1_47_1,TA_T1_47_1
2024-03-18 12:30:00,357.91873666666663,93102.18033333334,259.11055116234655,99.99799,132.1166677767167,7.4324331
2024-03-18 13:00:00,355.37971,93120.014,332.19210449567987,99.99799,179.23893877671668,7.6328830666666665
2024-03-18 13:30:00,357.41041,93123.15266666668,302.5988778290132,99.99799,166.52739944338336,7.906694133333334
2024-03-18 14:00:00,353.2922766666667,93149.75033333333,236.88327449567984,99.99799,133.8325347767167,8.1053054
2024-03-18 14:30:00,353.75599,93158.916,242.20106449567984,99.99799,133.6082877767167,8.227761
2024-03-18 15:00:00,355.61262,93153.62166666666,101.33826249567986,99.99799,57.29759277671669,8.509755366666667
2024-03-18 15:30:00,360.3025533333333,93166.85066666667,96.17710449567986,99.99799,53.71321344338335,8.390472133333335
2024-03-18 16:00:00,353.4282966666667,93165.93033333334,191.7368311623465,99.99799,105.8123247767167,8.1721887
2024-03-18 16:30:00,334.7453266666667,93162.25466666667,591.8776011623465,99.48622833333334,311.98506211005,8.734816599999998
2024-03-18 17:00:00,340.3380066666667,93169.86066666666,316.9704411623465,99.79371633333334,179.30184211005002,9.257049866666668
2024-03-18 17:30:00,347.92767,93168.13866666667,141.3673018290132,99.99799,83.89030404338335,9.089644133333334
2024-03-18 18:00:00,351.8904333333333,93189.58533333334,32.785773495679855,99.99799,19.30184827671669,9.0103554
2024-03-18 18:30:00,353.4568633333334,93218.26433333334,8.71502047489768,99.99799,7.174926862255572,8.759749900000001
2024-03-18 19:00:00,341.7049333333334,93251.20933333333,0.0,99.99799,0.0,8.464655366666667
2024-03-18 19:30:00,337.5547433333333,93286.61899999999,0.0,99.99799,0.0,8.2098942
2024-03-18 20:00:00,307.49137666666667,93309.72099999999,0.0,99.99799,0.0,8.1917776
2024-03-18 20:30:00,325.9752366666667,93336.91699999999,0.0,99.99799,0.0,8.210761066666667
2024-03-18 21:00:00,340.2525933333333,93345.83233333334,0.0,99.943397,0.0,8.067110866666667
2024-03-18 21:30:00,342.97548666666665,93341.26566666667,0.0,99.44745133333335,0.0,8.082111000000001
2024-03-18 22:00:00,348.1351,93344.12633333333,0.0,99.33484666666666,0.0,8.0629387
2024-03-18 22:30:00,348.96949333333333,93341.14666666667,0.0,98.678885,0.0,8.293633266666667
2024-03-18 23:00:00,362.53676333333334,93336.96733333333,0.0,98.781829,0.0,8.535427566666668
2024-03-18 23:30:00,356.25969,93325.61766666666,0.0,99.627172,0.0,8.0999054
2024-03-19 00:00:00,339.6028866666667,93304.33566666667,0.0,99.64598266666667,0.0,7.626027533333333
2024-03-19 00:30:00,331.58064666666667,93295.91966666667,0.0,98.30820133333333,0.0,7.884221966666667
2024-03-19 01:00:00,322.54562999999996,93291.268,0.0,96.10787866666666,0.0,8.148427666666667
2024-03-19 01:30:00,290.60304333333335,93276.05600000001,0.0,97.538474,0.0,7.761321966666667
2024-03-19 02:00:00,325.5710866666667,93272.351,0.0,99.90660433333333,0.0,7.482627699999999
2024-03-19 02:30:00,329.94502,93268.10533333334,0.0,99.96949133333334,0.0,7.1677664666666665
2024-03-19 03:00:00,305.21190666666666,93244.39366666667,0.0,99.99799,0.0,6.9031886333333325
2024-03-19 03:30:00,282.17365666666666,93232.383,0.0,99.99799,0.0,7.292405333333333
2024-03-19 04:00:00,272.4694733333333,93227.052,0.0,99.99695733333333,0.0,7.3730053
2024-03-19 04:30:00,281.91149,93228.42433333333,0.0,99.99799,0.0,7.008694233333333
2024-03-19 05:00:00,293.8966066666666,93233.93133333333,0.0,99.99799,0.0,6.5294552999999995
2024-03-19 05:30:00,282.3856266666666,93239.00666666667,0.0,99.99799,0.0,6.572644100000001
2024-03-19 06:00:00,314.10613333333333,93248.277,0.0,99.99799,0.0,6.7955885
2024-03-19 06:30:00,280.60059,93252.723,0.0,99.99799,0.0,6.5805775
2024-03-19 07:00:00,269.26240666666666,93254.234,37.09213569446731,99.99799,27.22904861214449,6.2949442
2024-03-19 07:30:00,268.47449,93267.70733333334,153.35421578737996,98.99040566666666,103.58795995624142,7.2258831
2024-03-19 08:00:00,271.56713,93278.41166666667,361.21353278737996,96.35718366666667,189.98555428957476,7.804849733333333
2024-03-19 08:30:00,304.19853333333333,93279.26433333334,415.4788661207133,95.781111,218.93021428957476,7.4712387
2024-03-19 09:00:00,327.30813666666666,93278.02133333334,452.5863494540466,99.735704,247.7021476229081,6.577188566666666
2024-03-19 09:30:00,341.52661,93299.71466666667,492.0737494540466,99.99799,269.39388428957477,6.923377433333333
2024-03-19 10:00:00,348.19229,93331.501,433.53761278737994,99.99799,234.11716428957476,7.044671933333333
2024-03-19 10:30:00,348.13174333333336,93342.695,451.5398694540466,99.99799,241.8483376229081,7.229794166666666
2024-03-19 11:00:00,334.56675333333334,93335.291,931.1705961207134,99.99799,509.1568776229081,8.213555333333334
2024-03-19 11:30:00,353.93380999999994,93336.96766666666,558.6416027873801,99.99799,309.3117942895748,8.511633033333334
2024-03-19 12:00:00,344.2476833333333,93334.316,788.3304761207133,99.98758533333333,431.0768909562414,8.782522
2024-03-19 12:30:00,354.0608733333333,93339.08733333334,657.4328094540467,99.95523166666666,364.7068576229081,8.911072133333333
2024-03-19 13:00:00,349.71897333333334,93345.51166666667,550.68518278738,99.949547,309.60974762290806,9.084405366666665
2024-03-19 13:30:00,336.24611,93342.05,850.49221278738,97.97595633333334,450.24256762290804,9.895571933333335
2024-03-19 14:00:00,324.42854,93325.48633333333,1180.3426761207133,93.32701833333334,613.211947622908,11.068288333333333
2024-03-19 14:30:00,313.65577,93313.74166666667,1506.6599361207132,88.585352,771.2812209562414,11.984722
2024-03-19 15:00:00,302.49206,93308.837,1276.0186361207134,83.52931466666668,650.6454076229081,12.442154666666665
2024-03-19 15:30:00,294.05285,93311.288,1064.9140361207133,78.21036366666667,522.3199876229081,12.875505
2024-03-19 16:00:00,293.28253,93316.83766666666,922.01606278738,74.396514,433.09344762290806,13.107816666666668
2024-03-19 16:30:00,292.4153133333333,93303.85133333334,755.1872861207133,71.908586,351.39045428957473,13.326705666666667
2024-03-19 17:00:00,293.5570866666667,93299.48099999999,475.57392612071334,71.53241333333334,232.62856095624142,13.202722999999999
2024-03-19 17:30:00,292.8761666666667,93320.73166666667,381.6810127873799,69.08366566666668,189.2095476229081,13.696844
2024-03-19 18:00:00,290.16064,93341.84000000001,198.6273361207133,68.116133,97.37069528957477,13.640655666666667
2024-03-19 18:30:00,285.8572733333333,93346.87999999999,58.20206804407864,69.08915833333334,27.734652123465935,12.846866666666667
2024-03-19 19:00:00,282.96559333333335,93349.788,0.0,72.32168766666668,0.0,12.239316
2024-03-19 19:30:00,281.45007333333336,93358.12866666666,0.0,66.57500533333334,0.0,12.181194666666666
2024-03-19 20:00:00,280.91161666666665,93353.856,0.0,66.46770366666667,0.0,12.076728000000001
2024-03-19 20:30:00,280.42345,93357.08466666666,0.0,60.97854233333333,0.0,11.969878
2024-03-19 21:00:00,279.9794166666667,93358.26666666666,0.0,60.34707166666667,0.0,11.952744666666666
2024-03-19 21:30:00,280.24626333333333,93358.16166666667,0.0,61.713010000000004,0.0,11.899105666666665
2024-03-19 22:00:00,280.0509333333333,93354.66566666667,0.0,57.53460866666667,0.0,11.763877333333333
2024-03-19 22:30:00,279.75713666666667,93344.41066666666,0.0,57.593191000000004,0.0,11.626233333333333
2024-03-19 23:00:00,279.94444333333337,93337.35966666667,0.0,58.87152533333334,0.0,11.347648999999999
2024-03-19 23:30:00,279.32761666666664,93335.35633333333,0.0,62.670882,0.0,11.117450333333332
2024-03-20 00:00:00,278.05127,93334.56466666666,0.0,65.60077,0.0,10.932217
2024-03-20 00:30:00,277.09492666666665,93325.00933333332,0.0,66.73854266666667,0.0,10.938733666666668
2024-03-20 01:00:00,276.9921733333333,93325.34266666668,0.0,68.37371466666667,0.0,10.888877666666668
